file_path,depth,swaps_trivial,depth_trivial,swaps_default,depth_default
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_7.json,200,3960,1981,3897,2184
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_8.json,200,4105,2135,3678,2069
benchmarks/polyhedral/queko-bss-54qbt/54QBT_200CYC_QSE_9.json,200,3128,1851,3807,1950
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_0.json,300,4729,2591,4660,2624
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_1.json,300,5781,3288,5709,3086
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_2.json,300,5466,3200,4670,2827
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_3.json,300,6014,3353,4327,2568
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_4.json,300,4910,2749,4235,2539
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_5.json,300,4873,2623,5237,2968
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_6.json,300,4952,2970,4788,2617
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_7.json,300,5135,2925,4815,2904
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_8.json,300,4867,2720,6003,3209
benchmarks/polyhedral/queko-bss-54qbt/54QBT_300CYC_QSE_9.json,300,4952,2970,4288,2578
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_0.json,400,6443,3706,6195,3397
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_1.json,400,6216,3539,6678,3825
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_2.json,400,7295,3988,5831,3474
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_3.json,400,6535,3889,6204,3497
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_4.json,400,6544,3584,5695,3631
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_5.json,400,6034,3612,6520,3840
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_6.json,400,5836,3364,5533,3365
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_7.json,400,7696,4367,6320,3599
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_8.json,400,7555,4285,5717,3435
benchmarks/polyhedral/queko-bss-54qbt/54QBT_400CYC_QSE_9.json,400,7555,4285,6481,3766
benchmarks/polyhedral/queko-bss-54qbt/54QBT_500CYC_QSE_0.json,500,8616,4783,7945,4740
benchmarks/polyhedral/queko-bss-54qbt/54QBT_500CYC_QSE_1.json,500,7582,4280,6886,4117
benchmarks/polyhedral/queko-bss-54qbt/54QBT_500CYC_QSE_2.json,500,6751,3946,7239,4134
benchmarks/polyhedral/queko-bss-54qbt/54QBT_500CYC_QSE_3.json,500,8921,4947,7617,4436
benchmarks/polyhedral/queko-bss-54qbt/54QBT_500CYC_QSE_4.json,500,8154,4576,8100,4346
benchmarks/polyhedral/queko-bss-54qbt/54QBT_500CYC_QSE_5.json,500,9121,5057,7276,4558
benchmarks/polyhedral/queko-bss-54qbt/54QBT_500CYC_QSE_6.json,500,9407,5242,6728,4146
benchmarks/polyhedral/queko-bss-54qbt/54QBT_500CYC_QSE_7.json,500,8751,5000,8107,4495
benchmarks/polyhedral/queko-bss-54qbt/54QBT_500CYC_QSE_8.json,500,7601,4483,8950,5126
benchmarks/polyhedral/queko-bss-54qbt/54QBT_500CYC_QSE_9.json,500,7570,4213,6929,3969
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_0.json,600,9484,5701,9947,5786
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_1.json,600,10715,5723,9947,5786
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_2.json,600,10715,5723,7561,4724
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_3.json,600,9420,5261,8486,5051
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_4.json,600,10062,5416,9589,5655
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_5.json,600,8432,4863,9631,5668
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_6.json,600,9395,5347,8790,4933
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_7.json,600,8559,5109,9717,5599
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_8.json,600,10080,5460,10367,5692
benchmarks/polyhedral/queko-bss-54qbt/54QBT_600CYC_QSE_9.json,600,8066,4733,9736,5614
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_0.json,700,12453,6844,10689,6224
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_1.json,700,11881,6544,11313,6640
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_2.json,700,9914,5762,10018,5979
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_3.json,700,10318,6071,11465,6223
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_4.json,700,9694,5426,9750,6048
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_5.json,700,10844,6203,10588,6339
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_6.json,700,12405,6738,11049,6665
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_7.json,700,12405,6738,11049,6665
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_8.json,700,9731,5890,9987,5777
benchmarks/polyhedral/queko-bss-54qbt/54QBT_700CYC_QSE_9.json,700,9228,5505,11317,6584
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_0.json,800,12879,7216,12627,7198
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_1.json,800,12736,7122,11233,6668
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_2.json,800,12691,7262,11247,6486
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_3.json,800,12691,7262,11247,6486
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_4.json,800,12252,6720,11307,6666
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_5.json,800,9605,5782,12628,7290
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_6.json,800,11801,7027,10449,6256
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_7.json,800,11066,6558,13629,7648
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_8.json,800,10792,6364,10945,6462
benchmarks/polyhedral/queko-bss-54qbt/54QBT_800CYC_QSE_9.json,800,11380,6520,12787,7266
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_0.json,900,12115,7143,13961,8029
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_1.json,900,13206,7912,13862,7990
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_2.json,900,10612,6728,11865,7165
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_3.json,900,11691,7147,11792,7291
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_4.json,900,12508,7412,13304,7716
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_5.json,900,12508,7412,13304,7716
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_6.json,900,12459,7306,13389,7758
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_7.json,900,14223,7885,12383,7264
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_8.json,900,11675,6963,12306,7313
benchmarks/polyhedral/queko-bss-54qbt/54QBT_900CYC_QSE_9.json,900,12399,7645,12023,7173
